field_1,id_left,lat,lon,join_long,join_lat,join_id,join_object,join_name,distance
"102704",d8ef57e8ecb2cde450a23735d22718590395c2b1,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"102736",a094b0dbbecbe51ef25d67b70b25676778ed6208,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"102785",c4a4866380fba981a0a9b10383b69a7e7f60c93d,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"102798",38c551a47acfb403392efce650008d09229f35b7,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"102810",ebedccc54dc0b7094d7758849eb04c1ae99cfd50,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"108453",0955f777d0adeaf41534d921cbeee13b195db9db,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"108607",7737be2fe429052283ed84949f4ad7e24f07dec9,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"108648",ef8c9d2dabfda482b177b230f73fc3332b904b81,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"108740",a17eb644bfe51ff0fb7208835ff1b1a972b7a0d1,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"109336",fb7a30102c5d78b2242a061e796e01c9bb04c7e8,-34.563674916,-58.4553313921,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803182223502358
"109341",ed6571f00469a1306863a863a80544aa201b1b1a,-34.563674916,-58.4553313921,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803182223502358
"110618",bcbbc716d6cb3f567154e8eff7cba0b4c9a7b09b,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"110687",e9d65cd689b1b97edb6755102cf2860508aea1ae,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"111283",f80dfeb4acd0c86b65aaae870720fd31c6eb0e58,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"114041",d35e93a01fad8552de094e0d78863ba106858ee7,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"116428",3dd535c094482d5cecca657a5b662d1fab6d5cba,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"117844",2c9999e4562a39c4fa2c27c44435466544f6d66e,-34.562389,-58.456424,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0815252150882908
"124333",cfaa02b5a10a170f10a013fb5ef04d68fbf49ebc,-34.5638661,-58.4554398,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0801193420156966
"124335",16a79ac9fcfe214a70c92607e0c133d05b1bd572,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"125759",3081ff5e9591d9936350e0bf5c8bfaf72adb6741,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"128490",681b14f3f45d479b0536fa05b4c1ea4ccf7ed498,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"128616",05fccde578c49f1595f515646b49ef0ebf26c881,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"130047",fec92b8eb0cb2657e80c209781b790c0a296db05,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"131677",7ee0c4255236cafe4a65264f7b391852a7c7fbb2,-34.56297,-58.457358,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0808922508253181
"131725",4cc588aa2c6edf7f094d7a82ed1ea2653b3a083a,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"133570",a81aec858c8e3d4dcb0521c436867af119075b47,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"134070",9085d2c3c7afa0a7bb54a44804781346adfb347c,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"135199",d74ff5b24bdd32caf53c66e99d4d594fbc34ee67,-34.563674916,-58.4553313921,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803182223502358
"137318",c59ba23e1034f6b3f316159f87d162606075725c,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"140240",8eb449d6d1f033988995162447458ea678922e75,-34.563757,-58.457987,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0800762998155035
"140243",11ecbf9cd61b6371eda52dbf3aa5afce5b02987f,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"144865",2283114522f47bb3366bf2a6a099d8fbe32dc230,-34.563227,-58.457029,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0806531199614204
"145563",daa86aa64653ba8f8acecf56d3c510e1256fe3ad,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"146124",13a732eb2be9ca82aa866a291f3aef6f2301b7db,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"147018",1ef9a54656484f73adf7202cd73fb1a909b4c6fb,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"147907",b383801f8736a793161575d1cb4babfff72bd0eb,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"147922",c600842899e365e8b1c86f7dcc1e90c5134220d9,-34.563674916,-58.4553313921,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803182223502358
"149453",a5096278f2a441cd43344cdb817935199a302bfb,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"149455",fd670beed99affb21477f657eab4f059ed478044,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"150839",1644e3b4750718d65dddf293e344f57449852ae1,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"151206",a7cd2e58a8c205af82527411246212b118ad1335,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"152004",c75292551705f3e4dfc11fd4933f92b5cf4182fa,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"152008",cc23928ebe79a2a2d597a5a2ccb6e1d5c5c1e11b,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"152395",2432db97f55984ff3d99280095be1438dfb5ff0e,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"152849",64129a020b5f0253d6f5b439a814dc41ffaae837,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"152854",a90b85441e660280357c46127c9b70261ac9891b,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"154384",b8a27cbc9a0cc889795a217eafe486c462f93c3b,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"154747",965df106cb8ac0fbcaf3634bd2af13697d092f3f,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"155551",dcedf078f969e68618adc74ceb28275a75f8210c,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"155843",2d9157f7a14b530671e10533aac570d5014c354a,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"157946",c7bd986d662d7e28e053a25ff498999ca419ce1a,-34.563227,-58.457029,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0806531199614204
"159392",af51f0bcb7c2f3f5b7881a809c84a7d0bfb2345a,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"160043",6f337f95faab9d198795a30eb9fbb490e1c6ff4e,-34.563577,-58.4580911,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.080251650100663
"160044",581353495190946b73a573a39b0f67935d28718c,-34.5644981,-58.4560465,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0794452787611542
"162910",d106cc3c64803111ae2dbbb19344d6eab586243c,-34.5624256462,-58.4564323497,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0814881210051075
"165136",849b51e282dd8edd203bb73f7f3dbe6cc6a0b212,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"167249",e876a40d18fcb82937ae3b1c8bc49deeb6d42a54,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"168127",a86ec6c31d3c19a2c0266d1969c6d04bee19db99,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"171459",e88cae8153804c20ef6fbb0bb6b452d3555c3944,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"174207",7942f22d26d0bba4d52b5b40ed83308529906206,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"174236",758a3c69b55669876ea9f71874ffdd0b6da46386,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"175495",03382f9ac3744ed5805a672ecb7c1e169d16e2af,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"176810",445c05b732f7480ce02ec6530224cc59a028d53c,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"178402",a636c055324c685483457a3682aa20319c71dd2e,-34.5624735,-58.456561,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0814324696483649
"181343",64897359cd675806b5f4d49e299b32e2a9d9d87d,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"181348",651c2c1d1d62cb7c424056163492308af6e6bffd,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"182594",05257ce6af55d526a38635cd1f6a36da3b502b5f,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"183833",781e1503fed16c0580ae6b3eeb567edc9672f576,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"186676",750d00c5a62adf4b684af76a7d9e135604c29636,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"188318",6be6dfa96f77af3de585a3edade96d08d3ece1c0,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"189312",9e1c0084059c1da8149cacdc9e6540703f049584,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"190138",1dff3b9a4353ceca55b9d78844cf6ad5dc7ae4f7,-34.5642974,-58.455865,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0796581211616099
"194582",0579411f1d0049ef604e5bc2378a55623f3fddb2,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"194583",298e6c5dc78248e1f283ba3df982396eda12863d,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"194799",a96ea37d1d3a9a28ae1485b0427aaa795eff71c7,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"194801",60de250c81f659cdd948b2f4c9e26c2c6384ac0e,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"196982",02cb81748a6e9668474a5a5c83cf914a8c123120,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"196989",0b698f57d55835613a9d852318f402fe12581fe3,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"197929",3f7aae05020384d1221036a8df125174819374e9,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"198259",f8d0767ae86c67fd783b57b8d13d17c0cbe1e69e,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"201984",fafcac106f95301c9237384092d6d9198f9b604d,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"204007",353c9f94b1c7c09db6be9c5fa125b9c7f914c07e,-34.5627365,-58.4564625,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0811759957872437
"204121",c5e209eddebdcb8c53e234bd04c7eaac6280ce68,-34.5642974,-58.455865,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0796581211616099
"206631",bdee1b31ce99e8dee5b141a636caf41f70a4bf5c,-34.5631214,-58.4559699,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0808239935691346
"208235",cc2abf6f4283dc60a6b437e679b75ded03c281a7,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"209040",0332270282c6c0fc7745502149e90c8ec1e011e5,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"209152",2fec9a006d3f94549619201a26d77c204ab8dd63,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"225859",b2298beba7cb7007c3ca0c99e8f5d17e9466f1da,-34.5624735,-58.456561,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0814324696483649
"228666",5dbac00387445417e2911d97816b86644519ad3a,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"228668",fa7bab763fc1fd4d512e280aced6de6524352200,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"229349",c4af08978c3410dbfcb0dc57607635c22e093ec0,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"229442",92ef7fcdcdfe305a698a119ed7f6255b26c941fe,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"230990",88a5eee735124ddd456b89146474d1cf48be4ae2,-34.563887,-58.457569,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0799658357919287
"231908",20aeaba20ab5c07d4f4d9e6b9b4ac4353f7d4033,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"231994",c017d1c9d9ab778e945f369de4ea816eb9527200,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"232835",928b7050be97f36fc2bb59c5913f44e3d20f027c,-34.563472,-58.458076,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803571962571152
"235886",fc59f1cb84cd2a56759e4b414bc61918037f667b,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"237440",8d075058693089e7b43855c7d755646f6c253afa,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"245998",b65c1158ca531e0767870e4c1eca8bdf9f859ff9,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"248835",79a234bca58f587edbebae3fbe50e7f58825c25e,-34.563543065,-58.4567392746,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0803541533013179
"252010",fbf45b3dc7c569944426060170f55c51d64a3a81,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"256083",a2fd9f848351f08e20fad55a38763a474abdae9c,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"257615",4862e7d76bf3f46719e7677698b3b07de244cfd0,-34.5632915,-58.4561534,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0806419381726791
"257755",f045e1d35ed62830e2e5917bfa797a23fe0e0b90,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"257801",0d42bacf7c40ad72b5621abd2409dc1dbe65ef09,-34.5620844,-58.4566864,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0818133992109479
"364",16de7a92b488cce236f467e442c8fbc5c5e2734c,-34.5847285453,-58.4647519979,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0591180579693285
"114591",f917e92667923244673938019e843dfcaea0c150,-34.5843129525,-58.4659723845,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.059612325714922
"176500",4627f019942313aaa41039f658353ca8d87e7052,-34.5860497,-58.4663695,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0579127394832101
"192933",baedf47c5601474b1494c86602144b788c242b44,-34.5852440473,-58.4655202441,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0586511126091691
"192936",cf8ae3aeda139f72bd44be6573d84d57adc057d1,-34.5852440473,-58.4655202441,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0586511126091691
"192939",a102835e59d699575334efc4c4933111879b4f75,-34.5852440473,-58.4655202441,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0586511126091691
"239229",1a9c9cf61b9743c91590a9835e15b5fa6dfdbc28,-34.5849639,-58.4643022,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0588598664660871
"240660",639f1993018f9f43c7ddaa27ec89945e95f07836,-34.5849639,-58.4643022,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0588598664660871
"365",dcdfd421406fce206d97968e7fe0d54f199a33d2,-34.547321,-58.471147,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0969178108004938
"39409",47a29e8f8ea9f9c795152d1164d1a5c3d28ab4bd,-34.547321,-58.471147,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0969178108004938
"173616",d50d6d5198087c6191af28ec771dad325ce685f9,-34.5482678,-58.4703144,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0958955793730548
"185579",ac9882e02cad936a6b924244c7e1197b86cc30d8,-34.548594,-58.4717266,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0957114762206844
"243136",0ea4241467b1f983c26fb084e0073dbef4db3657,-34.5474401,-58.4710339,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0967880875325196
"259718",1430ae01b6af00dc76b8449572d49d74a9e13905,-34.5467415458,-58.4720998537,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0975933769052414
"366",628ad797206f1358513b9f84f9ec7805fbcc9fdb,-34.5796908,-58.4535191,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0645598799429121
"39735",1ecdd87c712bad0cc1f52bf2c58ad63fae8df037,-34.580829,-58.4542606,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0633416265982768
"149494",79e28848cf51c27c61adb603e92e9a2ef16102ac,-34.580829,-58.4542606,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0633416265982768
"203327",430c145679e535fd2567217a7de8c2fc7352fa6b,-34.5797947302,-58.4534741139,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0644623256931821
"367",acb7b0a9960ec92b0894e95350feed61a26295eb,-34.565524,-58.452759,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0787184074773376
"3094",ba46632576d03a00227ae0963f433e2ef3e385ba,-34.5656104128,-58.4530392299,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0786019027873383
"39569",86ad6829c595d6395fd7637a7e94fd106aaa5b4c,-34.5644993,-58.451051,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0799419380851655
"101881",c17c1ec4f4ca4ffd567b76b6f8b0223a3c7b136e,-34.5647746,-58.4515127,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0796098173970163
"131434",2cf32954949a524a7ebcc0f27313da1a578172a2,-34.5648796,-58.4517536,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0794757717971746
"152851",36ad25f6a4d168357ee52ddfa85c32b3b2fd550b,-34.5651482542,-58.4522550672,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0791490661086606
"152914",05c36df33f9b2a32a54e506c1dc01dd93c2136ae,-34.56586,-58.452673,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0783941169508006
"153949",b23da35286abe4661ce07231bc12158cb92e1dc8,-34.5651482542,-58.4522550672,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0791490661086606
"158804",c81a342ff1feca2e2e708e17fa36531af30133dc,-34.5651482542,-58.4522550672,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0791490661086606
"159768",2d4857cd0dfdd3aa9c82a856f596cf37f1d6fc24,-34.5651229,-58.4522467,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0791752236522754
"160823",2597a129d1bdfc4159a23d39b21c4cd092151584,-34.5653682,-58.4526082,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0788900852386377
"183494",5dcf1bcdbd650554ce47eaaddd07c44e9d72e31f,-34.5657598139,-58.452566527,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785057005827888
"183498",6cb5927165fae5fde57935369449bc6841598a74,-34.5657598139,-58.452566527,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785057005827888
"222286",0dc42eaf192740095e554a550732618fc5fb74fa,-34.5657598139,-58.452566527,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785057005827888
"222287",2f00e2ec02f473a28afa64fa3446e51de5b6122e,-34.5657598139,-58.452566527,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785057005827888
"229779",29ab111e93c7adb0f265b02b258cdebd2575bfc8,-34.565803,-58.452073,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785204602329186
"237414",de9e6a905a51f2564e481ede42b2e25efe35cd87,-34.5657244742,-58.4527811037,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0785167185959007
"240535",f2f04336398d2eeaf4d70bc7ac32645aa8776cf5,-34.5644725,-58.450492,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0800434058118281
"260230",59eab5625ae0b358f1cc685097c70faa246cce3a,-34.5655632,-58.45295334,-58.4614910346889,-34.6437565970805,"1",premetro station,INTENDENTE SAGUIER,0.0786581183196496
"369",9429b1b15199ffce7137a84b00683453ff7373fa,-34.6019395161,-58.3911319153,-58.4564145813745,-34.6486005420351,"2",premetro station,BALBASTRO (CEMENTERIO DE FLORES),0.080243864756818
"3313",ae99757b7f1916fa17e7ff7b3bfe1bdc9e4294ee,-34.6019395161,-58.3911319153,-58.4564145813745,-34.6486005420351,"2",premetro station,BALBASTRO (CEMENTERIO DE FLORES),0.080243864756818
"19017",4041f091b4efa0f6bacc7135a1ff0744e5b80890,-34.6030793,-58.3909642,-58.4564145813745,-34.6486005420351,"2",premetro station,BALBASTRO (CEMENTERIO DE FLORES),0.079724123692181
"22466",b432f07f47f8c2253bf6ce5c259a13165a9cc80f,-34.6030802,-58.3909311,-58.4564145813745,-34.6486005420351,"2",premetro station,BALBASTRO (CEMENTERIO DE FLORES),0.0797507860269578
"40274",21c818f905249d61b94b24f82684e39939e2c3cc,-34.6024378,-58.391193,-58.4564145813745,-34.6486005420351,"2",premetro station,BALBASTRO (CEMENTERIO DE FLORES),0.0799052778556527
