,barrio_,b_id_,month_,year_,price_aprox_local_currency_min,price_aprox_local_currency_max,price_aprox_local_currency_mean,price_aprox_local_currency_std,price_aprox_usd_min,price_aprox_usd_max,price_aprox_usd_mean,price_aprox_usd_std,created_on_count
477,CONSTITUCION,38.0,2,2015,872362.25,7082545.0,2465071.15,2608146.3206258053,50500.0,410000.0,142700.0,150982.44931116994,5
478,CONSTITUCION,38.0,2,2016,1149732.0,15649130.0,3638308.6642857143,5312930.719871224,72000.0,980000.0,227842.85714285713,332713.1991026849,7
479,CONSTITUCION,38.0,2,2017,782456.5,6175575.0,1739031.7985454546,1098378.6948628044,49000.0,350000.0,107900.31581818181,66244.82157175234,55
480,CONSTITUCION,38.0,2,2018,2886345.0,2886345.0,2886345.0,0.0,147000.0,147000.0,147000.0,0.0,1
481,CONSTITUCION,38.0,3,2015,1034742.55,7255290.0,3004734.757142857,2807343.037310691,59900.0,420000.0,174200.0,162327.74459921097,7
482,CONSTITUCION,38.0,3,2016,542929.0,6706770.0,1837217.1365000003,1533244.146746364,34000.0,420000.0,112676.0,94442.04875282821,20
483,CONSTITUCION,38.0,3,2017,178999.85,22675270.0,2466003.0606410257,2747511.062659843,11209.56,1420000.0,152333.91807692306,171437.0271567764,78
484,CONSTITUCION,38.0,4,2015,685300.0,68530000.0,4440293.533846154,11859560.666328982,40000.0,4000000.0,258374.9048717949,691465.3988555697,39
485,CONSTITUCION,38.0,4,2016,558897.5,2853570.95,1421579.1052,567807.8379984215,35000.0,178700.0,89023.96,35557.99467592813,25
486,CONSTITUCION,38.0,4,2017,782456.5,11976375.0,2222938.1921875,1904947.9486350538,49000.0,750000.0,134471.875,119954.4853746951,64
487,CONSTITUCION,38.0,5,2015,604607.5,10879137.5,1861652.3392307688,1804194.479579728,35000.0,635000.0,108203.60615384615,105401.44257081719,39
488,CONSTITUCION,38.0,5,2016,958110.0,5988187.5,2050195.7149999999,1541510.2606925531,60000.0,375000.0,128390.0,96534.44347888362,10
489,CONSTITUCION,38.0,5,2017,120702.85,15649130.0,1875602.9571666669,1981953.699352699,7558.81,980000.0,113243.64733333333,125036.8842221173,60
490,CONSTITUCION,38.0,6,2015,633902.5,2520868.64,1336469.158095238,359358.737383649,37000.0,145930.05,77535.18119047619,20775.644524554114,42
491,CONSTITUCION,38.0,6,2016,798425.0,5588975.0,1555928.9826086953,1031822.6227644726,50000.0,350000.0,97437.39130434782,64616.1269074659,23
492,CONSTITUCION,38.0,6,2017,661668.75,7393045.5,2211435.0274,1521604.7012062273,37500.0,419000.0,132289.135,89720.99389611954,50
493,CONSTITUCION,38.0,7,2014,1088293.5,9069112.5,4756245.666666667,4029305.668865491,63000.0,525000.0,275333.3333333333,233251.65236999575,3
494,CONSTITUCION,38.0,7,2015,863725.0,3083850.0,1421108.29875,690690.3916418727,50000.0,180000.0,82750.7325,40407.64085698601,8
495,CONSTITUCION,38.0,7,2016,830362.0,6786612.5,1988508.8077777775,1203296.4867239117,52000.0,425000.0,124526.96296296296,75354.38435382994,27
496,CONSTITUCION,38.0,7,2017,590750.0,59991300.0,2275545.218220339,4687919.498252675,34000.0,3400000.0,129207.4395762712,265940.789620008,236
497,CONSTITUCION,38.0,8,2014,1381960.0,3714017.5,2148947.8,961985.714855758,80000.0,215000.0,124400.0,55688.1944401145,5
498,CONSTITUCION,38.0,8,2015,1121115.05,4197462.5,1910856.0428571429,1078889.5785645342,64900.0,245000.0,111457.14285714286,63039.190380346125,7
499,CONSTITUCION,38.0,8,2016,919785.6,7185825.0,1703254.7358536585,1192471.7281956747,57600.0,450000.0,106663.41463414633,74676.50234878963,41
500,CONSTITUCION,38.0,8,2017,1042500.0,63379800.0,7119414.985,14802649.901782893,60000.0,3600000.0,405567.27777777775,840520.7059115064,18
501,CONSTITUCION,38.0,9,2014,1025725.6,10278327.5,2477397.884,2762450.0818507825,59378.02,595000.0,143413.58000000002,159914.90813164556,10
502,CONSTITUCION,38.0,9,2015,873757.5,4694305.0,1678985.0,984858.0035355985,51000.0,274000.0,98000.0,57484.7805945191,14
503,CONSTITUCION,38.0,9,2016,479055.0,28248276.5,2422201.1948275864,5012951.2358877165,30000.0,1769000.0,151686.2068965517,313927.4970027064,29
504,CONSTITUCION,38.0,9,2017,319728.38,22887150.0,2586766.9585217386,4098124.222507928,18160.71,1300000.0,147879.05973913043,232905.41714909446,115
505,CONSTITUCION,38.0,10,2014,1084003.55,5182350.0,2894927.85,2090310.6364480539,62751.66,300000.0,167583.8866666667,121005.56520639261,3
506,CONSTITUCION,38.0,10,2015,770962.5,8942360.0,2363962.227142857,2231665.0948551935,45000.0,560000.0,140698.80214285714,138990.58078410727,14
507,CONSTITUCION,38.0,10,2016,796828.15,15968500.0,4891488.662222223,5579267.523195789,49900.0,1000000.0,306321.1111111111,349392.08585415373,18
508,CONSTITUCION,38.0,10,2017,96843.1,5638090.95,1862737.4532000003,868094.3114341047,5500.73,320246.0,106071.33480000001,49430.27968476819,100
509,CONSTITUCION,38.0,11,2014,913821.05,1412368.47,1242113.0738461537,177209.30531453772,52900.0,81760.31,71904.43000000001,10258.43335917332,13
510,CONSTITUCION,38.0,11,2015,651035.0,5465267.5,1815541.1029411764,1264858.6302463098,38000.0,319000.0,105970.58823529411,73828.02452918778,17
511,CONSTITUCION,38.0,11,2016,463086.5,7505195.0,1673945.4043999999,1074153.0594329105,29000.0,470000.0,104827.96800000001,67266.99806033778,50
512,CONSTITUCION,38.0,11,2017,692220.0,5556705.0,2155670.9516666667,1096731.256765571,40000.0,300000.0,121822.87800000001,61875.74823690869,60
513,CONSTITUCION,38.0,12,2014,840784.46,5527840.0,1419699.597,1455841.4703691108,48672.0,320000.0,82184.7,84276.90926022119,10
514,CONSTITUCION,38.0,12,2015,558897.5,3169512.5,1427801.21875,835516.3752613821,35000.0,185000.0,85937.5,47423.952281521204,8
515,CONSTITUCION,38.0,12,2016,447118.0,57486600.0,3862917.022857143,9640543.20382122,28000.0,3600000.0,241908.57142857142,603722.5289677313,35
516,CONSTITUCION,38.0,12,2017,827611.0,12274680.0,2341615.7096153847,1698650.3152594252,44500.0,660000.0,122888.18230769232,90164.61891240954,52
517,FLORES,19.0,1,2015,1088293.5,4750487.5,2235153.8189473688,1067846.658698782,63000.0,275000.0,129390.36263157893,61816.356967119216,19
518,FLORES,19.0,1,2016,926173.0,2794487.5,1784256.2445714285,536754.1075506106,58000.0,175000.0,110708.81971428571,33267.12700380084,35
519,FLORES,19.0,1,2017,622771.5,17565350.0,2912101.5724468087,2621549.1315130135,39000.0,1100000.0,182322.71436170212,164191.65795627583,94
520,FLORES,19.0,1,2018,99025.2,218166664.5,4400373.05110204,14005877.879336927,5043.3,11111111.0,224108.63514285715,713311.8349080543,245
521,FLORES,19.0,2,2015,573218.0,35412725.0,4168957.561290323,6404069.865672763,33182.9,2050000.0,241335.93225806454,370723.89159806736,31
522,FLORES,19.0,2,2016,1085858.0,9022202.5,2678307.879310345,1940816.5174350068,68000.0,565000.0,166241.37931034484,120635.4174398493,29
523,FLORES,19.0,2,2017,542929.0,7904407.5,2016264.965533981,1228039.32300221,34000.0,495000.0,126056.25058252427,76953.81533452695,103
524,FLORES,19.0,2,2018,6479550.0,6479550.0,6479550.0,0.0,330000.0,330000.0,330000.0,0.0,1
525,FLORES,19.0,3,2015,1036470.0,8982740.0,3469233.658181818,2422665.473875151,60000.0,520000.0,201402.96772727274,140298.58672357365,22
526,FLORES,19.0,3,2016,1006015.5,15808815.0,3093335.3398148147,2441200.161392775,63000.0,990000.0,188587.03703703705,150309.792104094,54
527,FLORES,19.0,3,2017,796828.15,11098107.5,2558572.3377027027,1738605.3273351365,49900.0,695000.0,160226.21653153157,108877.18491231417,222
528,FLORES,19.0,4,2015,651035.0,21535552.5,2390038.9625423723,2431491.867860348,38000.0,1257000.0,139309.9916101695,141504.93045140555,118
529,FLORES,19.0,4,2016,942141.5,14211965.0,2766468.1053333334,2318101.3072785693,59000.0,890000.0,173245.33333333334,145167.1294910962,75
530,FLORES,19.0,4,2017,894236.0,24751175.0,3511369.6334319515,3668704.5625083647,56000.0,1550000.0,218697.01183431954,227045.85014579858,169
531,FLORES,19.0,5,2015,942287.5,10191955.0,2196808.851355932,1386876.4074793987,55000.0,590000.0,127682.90491525424,80346.30333688374,59
532,FLORES,19.0,5,2016,597221.9,8942360.0,2266892.9566176473,1493594.4802682654,37400.0,560000.0,141960.29411764705,93533.79968489622,68
533,FLORES,19.0,5,2017,878267.5,35485552.0,3000671.9682014384,3850033.179929163,55000.0,2222222.0,184538.56302158273,233875.5353599256,278
534,FLORES,19.0,6,2015,1027950.0,14683325.0,2161067.74,2120576.0048218356,60000.0,850000.0,125600.0,122990.50071166521,50
535,FLORES,19.0,6,2016,862299.0,6626927.5,2331986.102909091,1214589.200988995,54000.0,415000.0,146036.64109090908,76061.57126268052,55
536,FLORES,19.0,6,2017,119999.92,16622000.0,2600296.6762549803,1929319.23309348,7514.79,1000000.0,154647.27358565739,114231.46412591572,251
537,FLORES,19.0,7,2014,1140117.0,3973135.0,1753659.255,685166.8723833107,66000.0,230000.0,101517.22222222222,39663.4850305825,18
538,FLORES,19.0,7,2015,513975.0,7366975.0,2178810.910714286,1509050.48209303,30000.0,430000.0,126869.04761904762,88067.07113662316,42
539,FLORES,19.0,7,2016,632352.6,7952313.0,2228502.54131783,1208347.164265362,39600.0,498000.0,139556.16007751937,75670.67438696815,129
540,FLORES,19.0,7,2017,98956.7,33524550.0,2851890.5764462794,2709582.0614558603,5608.36,1900000.0,161718.74704545454,153678.29614981962,484
541,FLORES,19.0,8,2014,867179.9,3109410.0,2000675.0083333335,742162.9473297187,50200.0,180000.0,115816.66666666667,42962.919177383934,12
542,FLORES,19.0,8,2015,959420.0,5139750.0,2359373.90625,1092284.3136615022,56000.0,300000.0,137437.5,63623.989946986134,32
543,FLORES,19.0,8,2016,798425.0,11018265.0,2615304.544444444,1741937.0917142793,50000.0,690000.0,163778.9738888889,109085.83096102298,72
544,FLORES,19.0,8,2017,440137.5,12683750.0,4937233.266071429,3510086.5679212883,25000.0,730000.0,280385.71428571426,198405.2021314064,28
545,FLORES,19.0,9,2014,1138389.55,8378132.5,2794349.696153846,2481650.278869113,65900.0,485000.0,161761.53846153847,143659.74580272153,13
546,FLORES,19.0,9,2015,925155.0,7538300.0,2480584.571111111,1560653.8045878566,54000.0,440000.0,144788.24288888887,91093.17405057035,45
547,FLORES,19.0,9,2016,209999.98,9501257.5,2523872.7882051286,1578802.5772740757,13150.89,595000.0,158053.21653846154,98869.81101177359,78
548,FLORES,19.0,9,2017,119999.92,20676250.0,3308882.2685714285,2939623.481845382,6906.47,1190000.0,189691.39693277312,169110.01069025302,238
549,FLORES,19.0,10,2014,656431.0,8119015.0,2670401.9284999995,1938975.5653396554,38000.0,470000.0,154586.35150000002,112244.96020751144,20
550,FLORES,19.0,10,2015,822360.0,10279500.0,2783711.794081633,2324886.465263115,48000.0,600000.0,162481.35387755104,135700.3627469929,49
551,FLORES,19.0,10,2016,678661.25,7904407.5,2520915.6202898547,1587601.2507151954,42500.0,495000.0,157868.02898550723,99420.81287578322,69
552,FLORES,19.0,10,2017,510559.5,21126600.0,3301785.1903225794,2759679.2053097524,29000.0,1200000.0,186886.65322580645,156260.35047478531,248
553,FLORES,19.0,11,2014,760078.0,8637250.0,2119155.9312820514,1647395.2046084267,44000.0,500000.0,122675.38461538461,95365.72430844582,39
554,FLORES,19.0,11,2015,342650.0,9251550.0,3232634.004901961,2007916.2053307306,20000.0,540000.0,188684.3137254902,117199.25319309681,51
555,FLORES,19.0,11,2016,662692.75,10187903.0,2535585.703066667,1753927.8170026832,41500.0,638000.0,158786.7178,109836.72962031007,150
